id,session_dialog,session_persona
K2-08704-CL20271-CP11885-16-10-S2.json,"['그럼! 나는 오늘 친구 만나려고 나왔어.', '오늘 퍼스널 컬러 진단을 하러 가기로 했어. 내 생각이 맞을지 기대가 돼.', '간단하게 말하자면 자기한테 어울리는 색을 찾아주는 거야.', '화장하면 약간 색 다른 것도 얼마나 큰데! 큰 차이일거야.', '우리 아버지랑 비슷하네. 우리 아빠도 코랄이랑 살구색이 비슷해보인다고 하셨어.', '그건 엄청 다르지 않나? 여자친구가 다른 색 발랐는데 못 알아보고 그러면 서운할거야.', '아, 그렇구나. 나는 이제 친구를 만나러 가야겠다.']",['[no_persona]']
K2-10879-CL20522-CP22384-12-12-S2.json,"['안녕! 어젠 잘 잤어?', '아, 힘들었겠다. 어떤 일을 해?', '수고했어. 여행을 좋아하는 것 같네.', '나도 역사에 관심이 많아서 이곳저곳 여행다니는 걸 좋아하는데, 혹시 너도 역사에 관심이 있어?', '아, 우리 공통점이 많구나. 나는 작년 여름에 한국사능력검정 시험 2급을 땄어.', '너무 부럽다. 경주에는 볼 것들이 너무 많지.', '오늘 공통점도 알게되고, 대화 너무 즐거웠어. 이만 출근하러 가볼게.']","['나는 역사에 관심이 많다. 나는 이곳저곳 여행 다니는 걸 좋아한다.', '나는 작년 여름에 한국사 능력 검정 시험 2급을 땄다.']"
K2-09444-CL34935-CP13374-11-02-S2.json,"['안녕, 나는 안산에 사는 10대 여성이야.', '나는 고등학생이야. 영어영문학과에 진학하고 싶어.', '나는 중식을 좋아해! 빨간색을 좋아해서 고춧가루를 많이 뿌려먹어.', '힙합 음악을 가끔 들어. 내가 세상에서 제일 강해지는 기분이 들기 때문이야. 저녁마다 뉴스를 본다니 멋져.', '오, 감성적인 타입이시네. 눈물이 나다니.', '나는 그럴때 먹는 걸 더욱 든든하게 먹어. 중식 어때?', '오늘 저녁은 꼭 맛있는 중식으로 먹고 좋은 기분을 유지했으면 좋겠어. 다음에 봐.']","['나는 안산에 산다', '나는 고등학생이고 영어영문학과에 진학 학고 싶다', '나는 중식을 좋아한다', '나는 힙합 음악을 가끔 듣는다', '나는 기분이 안 좋을 때 더 든든하게 먹는다']"
K2-20629-CL00361-CP01600-14-08-S2.json,"['안녕? 나는 20대 여자야. 나는 무교야.', '나는 PC게임을 좋아해서 하고 있어. 매일 해.', '아직 안먹었어. 나는 동남아 음식을 좋아해서 점심에 먹을려고. 오늘 오후에는 뭐 할거야?', '나는 원래 밥 먹고 바로 누워서 쉬어.', '정말? 몰랐네. 나도 너처럼 산책이나 해야겠다.', '그러게요. 시간 가는 줄 몰랐네.', '응. 그럼 다음에 또 얘기하자.']","['나는 종교가 없다.', '나는 PC 게임을 매일 한다.', '나는 동남아 음식을 좋아한다. 나는 연인이 없고 외롭다.', '나는 평소에 밥을 먹고 바로 눕는다.']"
K2-12152-CL21669-CP22469-16-12-S2.json,"['안녕, 나도 20대 여자야.', '나는 경기도에 살아.', '나는 가야금을 자주 연주해. 너는?', '아니, 동아리는 따로 안하고 가족이 그쪽 관련 전공이라서 가족과 이야기를 많이 해.', '응, 가야금 전공은 아니야. 나는 사실 타악기 전공이야.', '나는 식물을 키우는 것을 싫어해서 강아지를 키워.', '시바견이야. 시바견을 알아?', '강아지 나이로는 4살이야. 엄청 나이 많지만 그래도 귀여워.', '응, 미용실에서 이쁘게 하고 와.']","['나는 경기도에 거주한다.', '나는 가야금 연주를 자주 한다.', '나는 가족과 이야기를 많이 나눈다.', '나는 타악기 전공이다.', '나는 식물을 키우는 것을 싫어한다.', '나는 시바견을 키운다.']"
K2-21891-CL21434-CP22733-16-12-S2.json,"['안녕. 오늘 주말인데 뭐해?', '나는 교회에 좀 나와있었어. 나는 개신교거든.', '나는 남자친구가 없어. 너는 부럽다.', '정말이야? 그러면 어떡해. 걱정이 되네.', '탈모는 유전이잖아. 지금부터 조심해.', '너무하네. 그래도 그건 너무한 것 같아.', '그럴거면 빠지기전에 뻥차세요~ 다음에 봐.']","['나의 종교는 개신교이다.', '나는 애인이 없다.']"
K2-31889-CL00203-CP02334-07-08-S2.json,"['퇴근 시간이네. 벌써 시간이 빨라.', '나는 잘 모르겠어. 집에 들어가고 싶지 않아.', '응. 가족이랑 같이 사는데 많이 사이가 안좋아.', '이제 집을 나가라 하는 말을 들으니까 슬퍼.', '별건 아닌데 나이 먹었으니까 나가라네요.', '그렇지? 내가 이상한게 아닌 것 같아.', '취직하면 바로 나가라는데 안도와주다니 너무해. 또 연락해.']","['나는 집이 싫다.', '나는 가족과 사이가 안 좋다.']"
K2-04038-CL01065-CP02670-04-13-S2.json,"['안녕, 27살 남자야.', '오늘만 출퇴근하면 드디어 주말이야. 일주일 참 길었어.', '와, 언제부터 백조였어? 너무 부럽다.', '출근하다가 어떻게 다치셨길래 한달이나 쉬고 있어?', '아이고 크게 사고나셨으면 많이 다치셨겠네. 나는 지하철로 출퇴근해.', '응, 맞아. 내일 주말인데 뭐해?', '아 그래? 나는 여자친구랑 등산하려고 해. 여자친구랑 등산을 자주 하거든.', '뭔가 신경쓰고 있는 것 같은데, 남자친구가 없으면 친구랑 자주 놀겠네.', '하긴 나도 솔로였을 때는 그랬어. 출근길이 머네. 나는 회사 도착하면 연락할게.']","['나는 지하철로 출퇴근을 한다.', '나는 여자친구와 등산을 자주 한다.']"
K2-34148-CL01355-CP03714-13-07-S2.json,"['안녕, 나는 20대 남자야.', '오늘 운수업하는 친형을 도와주고 왔어.', '네, 가족끼리 돕고 살아야죠. 그런 거 아니겠어?', '맛있는 거 먹고 왔어? 비도 많이 올텐데.', '대단하네. 장마철이 뭐가 좋아?', '물을 주는게 아니라 이 정도면 정원이 사라질 거야.', '아, 약간 그런 생각이 들어. 난 가끔 하던 줄넘기를 더 이상 못할 것 같아.', '주차장에서 할 수 있지만, 비가 오면 꿉꿉할 것 같아.']","['나의 남자 형제는 운수업을 한다.', '나는 줄넘기를 가끔 한다.']"
K2-12463-CL42247-CP26226-11-03-S2.json,"['안녕, 나는 20대 여자야.', '나는 화학을 전공하는 대학생이야. 너는?', '우와, 나는 O형이야. 나는 가족들과 여행을 자주 가는데, 어쩌면 봤을 수도 있겠네.', '나는 해외여행을 자주 가. 하지만 매우 덤벙대는 성격이라 여행 때마다 엄청 긴장해.', '정말이야? 그럼 줄넘기 말고 또 다른 취미는 없어?', '나는 취미라기보다는 매일매일 꼭 하는 것이 바닐라라떼야. 매일 2잔 이상은 마시는 것 같아. 취미만큼이나 소중하고 즐거운 시간이야.', '너무 좋아. 안 그래도 지금 교수님이 부르셨는데, 다음에 다시 연락할게.']","['나는 화학전공을 하고 있다. 나는 대학생이다.', '나의 혈액형은 O형이다. 나는 가족들과 여행을 많이 간다.', '나는 해외여행을 자주 간다. 나는 매우 덤벙대는 성격이다.', '나는 바닐라 라테를 매일 2잔 이상 마신다.']"
K2-05158-CL27072-CP61636-07-05-S2.json,"['안녕, 나는 20대 여성이야.', '나는 춘천에 사는 대학생이야. 지리학 부전공이야. 직업은 뭐야?', '어떤 부분에서 안도감을 느껴? 나는 자기계발서를 좋아해.', '아 그래? 난 아직 부모님과 함께 살아. 우리 가족은 생일이 다 5월이야.', '응, 고양이를 좋아해. 나는 아이스 바닐라 라떼를 자주 마시는 데 커피를 좋아해?', '아니 나도 신음식은 별로 좋아하지 않아.', '응, 맞아. 레몬도 잘 못 먹어.']","['나는 춘천에 사는 대학생이다. 나는 지리학 부전공이다.', '나는 자기 계발서를 좋아한다.', '나는 아직 부모님과 함께 산다. 우리 가족은 생일이 다 5월이다.', '나는 아이스 바닐라 라테를 자주 마신다.', '나는 신 음식은 별로 좋아하지 않는다.', '나는 레몬도 잘 못 먹는다.']"
K2-35127-CL26554-CP61869-16-07-S2.json,"['안녕, 나는 20대 여자야.', '안녕. 나는 요즘 추워져서 만사가 귀찮아. 그래서 요즘은 핸드폰 게임에 관심이 없어. 원래 좋아하긴 하는데. 나는 팟타이를 좋아해. 좋아하는 음식 있어?', '요즘같이 추울 때 고구마 진짜 맛있잖아. 나는 생일이 1월이야. 곧 생일이 다가오니까 설레네.', '고마워, 정말 완벽한 빠른년생이야. 이번 생일날은 과연 눈이 올지 안올지 궁금하네. 내 어머니는 주부신데, 그래서 요즘 너무 심심해하셔서 내가 고민이야. 어머니가 너무 집에만 계셔서 힘드신거 아닌가해서.', '그러려고 해. 내가 예전만큼 같이 시간을 보내줄 수가 없어서 안타까워.', '날도 추워졌으니까 안부전화라도 더 자주드리면 좋을 것 같아. 나도 직장 생활을 하다보니 예전만큼 살갑게 대해드리질 못하고있어서 아쉽네.', '아니, 나는 남동생이 1명 있어. 형제는 어떻게 돼?', '그러시구나. 형제들이 많아서 부럽네.']","['나는 원래 핸드폰 게임은 좋아한다', '나는 팟타이를 좋아한다', '나는 1월생이다', '나는 어머니가 너무 무료해하셔서 걱정된다', '나는 남동생이 1명 있다', '나는 형제들이 많은 게 부럽다']"
K2-18367-CL21522-CP21022-04-07-S2.json,"['안녕, 20대 여자야. 자기 소개 좀 해줘.', '나는 금융 상품 개발자야. 혹시 직장인이야?', '아, 요즘 재테크에 다들 관심이 많아서 나도 테크 유투버로 투잡을 시작했어. 혹시 태블릿에 관심 있어?', '네, 테크 유투버라 영상 촬영을 위해 태블릿을 모으는 중이야. 학생이면 동아리 같은 것도 하겠네?', '와, 공연까지 해? 능력자네. 연습하다가 잘 안 풀리면 스트레스를 어떻게 해소해?', '좋은 해소법이네. 나는 라쿤을 한 마리 키우는데, 걔를 보면 힐링이 돼.', '여행 좋지~ 여행을 많이 다니나봐?', '가족분들과 시간을 많이 보내나봐. 부럽네. 난 점심시간 끝나서 퇴근하고 연락할게.']","['나는 금융상품 개발자이다.', '나는 테크 유투버다. 나는 투잡러다.', '나는 라쿤 한 마리를 키운다.']"
K5-01667-CL70030-CP80028-21-05-S2.json,"['매일 출근 하는 것처럼 일어나게 되네. 모델은 아침부터 조깅 다녀왔구나. 부지런하네.', '대단하네. 정말. 오늘 좀 춥던데 나는 등산은 다음에 가야겠어.', '맞아. 내가 요즘 들어서 관심을 가지니까 시계가 특히 관심 있어.', '그러면 딱 물어보기 좋겠네. 내가 아직 사회초년생이라 그러면 어울리는 브랜드를 추천해줄 수 있어?', '티쏘는 학생들도 많이 차는 것 같던데, 매출이 되게 높은 편이구나. 어쩐지 그래서 자주 보이네.', '응, 아무래도 좀 이제 어린티는 벗고 싶은데 다른 브랜드는 어떤게 좋을까?', '해밀턴은 미국 브랜드야? 나는 시계하면 유럽만 생각했어서, 철도는 시간이 꼬이면 대형사고가 나니까 그곳에서 애용했다면 정확성을 알만 하네.', '응, 유럽이 뭔가 좀 전통적인 느낌이잖아. 그러면 추천할만한 브랜드가 있어?', '미도는 처음 들어보는 것 같아. 선택지가 3개라니 너무 고민되네. 모델님은 저라면 어떤게 좋을까?', '3개 다 찬찬히 보는데도 엄청 걸릴 것 같아. 하나하나 차근차근 봐야겠다.', '그러면 그중에서 잘 골라볼게. 아무래도 요즘 관심을 가져서 티해미 같은 단어도 진짜 몰랐거든.', '응, 그러면 나도 시계 한번 보고 와야겠네. 덕분에 좀 갈피는 잡히는 것 같아.']","['나는 사회 초년생이다.', '나는 어린티를 벗고싶다.', '나는 유럽 시계를 좋아한다.']"
K2-15331-CL01233-CP03428-08-12-S2.json,"['식사는 맛있게 하고 왔어? 나도 먹고 왔어.', '어떤 것을 잊었어? 중요한 거야?', '와! 축하해. 그런데 결혼기념 일도 보통 챙겨?', '하긴, 그런 것들은 챙기는 게 예의긴 하지.', '그러면 이번에도 작년이나 재작년과 같은 것을 하는 건 어때?', '아 그렇군. 그러면 여행 장소를 바꾸는 건 어때?', '미국은 어때? 아무래도 너무 멀어서 힘들까?', '그렇군. 그러면 조언을 구하는 것도 괜찮겠네.']",['[no_persona]']
K5-03664-CL74265-CP01876-03-02-S2.json,"['5시간이 금방 지나갔네. 다이어트 식사는 잘했어? 동생? 요즘 인천 택시비가 너무 올라서 너무 힘들어.', '잘했어. 나는 짠 음식을 안 먹어서 싱겁게 간을 한 닭죽을 먹었어. 오늘은 뭐해? 2019년 3월에는 3000원에서 3800원으로 올린 이후 4년만에 요금 인상이 처음인대 이번에 18.7%나 오른 4800원으로 인상하고 기본 거리도 2km에서 1.6km로 줄인다고 하네.', '왜? 무슨 일 있어? 나도 사실 유쾌하지는 않아.', '많이 좋아했구나. 그 분과는 어떻게 만나게 되었어?', '두분다 크리스찬이셨구나. 나는 무교야. 아직도 많이 그리워?', '나도 오래 만났던 전 남자친구가 있었는데, 자주 싸우다 헤어졌어. 근데 헤어지고 나니까 요즘은 가끔 만족스러워.', '물론이지. 잘 극복할거야. 힘들면 다음에 소주 한잔하자. 난 일 좀 보러 갈게.']","['나는 종교가 없다.', '나는 전 애인과 자주 다투다 헤어졌다.']"
K2-23063-CL20365-CP22482-04-03-S2.json,"['처음보네. 난 20대 남자야.', '나는 오늘 절에 오랜만에 와 봤어.', '나는 종교가 불교야. 그래서 간혹 가는데 오랜만에 와도 너무 좋아.', '맞아. 그런데 이번 태풍으로 좀 피해를 입어서 속상하네.', '네 인명피해는 없어. 나는 봉사단 동아리에 참여를 해. 이번에 절에 일손이 필요하다고 건의를 좀 해봐야겠어.', '응 그러자. 관심있는 동아리에 가보는 것이 제일 좋아.', '우와! 펜싱과 단소까지 배우실게 많겠네.', '그렇군. 그럼 나는 가봐야겠어. 또 연락해.']","['나의 종교는 불교다.', '나는 봉사단 동아리에 참여를 한다.']"
K2-25260-CL35384-CP12235-03-02-S2.json,"['안녕, 나는 대중교통을 타고 학교 가는 길이야.', '나는 버스와 지하철을 번갈아 이용한다.', '나도 버스가 한번에 가고 널널해서 편한데, 배차간격이 맞지 않으면 지하철을 타.', '대중교통 이동을 할 때 노래를 듣고 영상을 보거나 게임, 쇼핑 등을 해.', '예전에는 책도 가지고 다니며 읽었는데, 요즘은 책을 읽는 사람이 많이 없는 것 같아.', '그런 것 같아. 요즘은 폰으로도 책을 보고, 다양한 영상 콘첸츠가 많잖아.', '기차여행 좋지! 나는 잠깐 수업하러 나갔다 올게.']","['나는 버스와 지하철을 번갈아 이용한다', '나는 버스가 한 번에 가고 여유롭여서 편한데 배차간격으로 타이밍이 안 맞으면 지하철을 탄다', '나는 이동할 때 노래를 듣고 영상을 보거나 게임 또는 쇼핑을 한다', '나는 예전에는 책도 가지고 다니며 읽었다']"
K5-00395-CL71490-CP20853-08-01-S2.json,"['안녕. 잘 잤어?', '일본어에 관심을 가지는 계기가 애니가 많다고 들었는데, 진짜네.', '와 그거 전에 들어만봤는데 여기서 들으니 신기하네.', '나는 여자친구가 있는데, 최근에 결혼식을 앞두고 자주 다투고 있어.', '결혼식에 대해서 공부한다고? 그럼 아는 게 많겠네. 급 질문이 하나 있는데 해도 될까?', '나는 우리 대학 때 은사님께 주례를 부탁드리고 싶은데 여자친구는 주례는 빼도 된다고 우겨. 정말 그래?', '그렇군. 나는 그것 때문에 여자친구랑 많이 다퉜는데, 내가 조금 더 배려해야겠네. 나는 이만 여친 만나러 가볼게.']",['나는 결혼식 주례 때문에 여자친구와 많이 다툰다.']
K2-19684-CL20138-CP22283-03-03-S2.json,"['안녕, 나는 20대 남자야. 나는 역사/문화 여행에는 관심이 없어.', '그러네. 나는 요즘 요리를 좋아해서 요리하는 재미에 살아.', '최근에는 감자전을 부쳐 먹었어.', '응 나는 집에 다지기가 있어서 그걸로 다져.', '네 생각보다 쉬워. 그리고 다지기로 다지면 해시브라운 느낌도 나.', '아 사과 안 좋아해?', '아, 사과씨가 좀 많이 컸나 보네.', '그렇군. 그럴 수 있겠어.', '그럼 나는 이제 또 요리하러 가볼게. 수고해.']","['나는 역사 문화여행을 다닌다.', '나는 요즘 요리를 좋아한다.']"
K2-18577-CL11326-CP21106-11-06-S2.json,"['안녕, 나는 부천에 살고 있는 10대 여자야.', '너는 요새 어떻게 지내?', '나도 카톨릭이야. 나는 성실하게는 못 보내겠어. 내가 아무데서나 잘 자서 그런지 교회에서 자고 와.', '오 멋진데, 그럼 전공은 뭘 하고 있어?', '완전 멋지네. 너는 그럼 취미활동은 뭘 해? 궁금하네.', '나도 과일 좋아해! 나는 키위를 제일 좋아해. 매일 학원에 다녀오면 키위를 하나씩 먹을 정도로 좋아해.', '맞아. 그 맛에 먹지. 나는 발레학원을 다니는데, 학원에 다니는 것이 즐겁지만, 과일도 당이 높아서 못 먹게 해서 요새 조금 슬퍼.', '응 밥 맛있게 먹고 와~!']","['나의 거주지는 부천이다.', '나의 종교는 가톨릭이다. 나는 아무데서나 잘 잔다.', '나는 키위를 좋아한다.', '나는 발레학원을 다니는 게 즐겁다.']"
K2-03160-CL20368-CP21004-06-20-S2.json,"['선생님, 시험 기간이라고 하셨는데 시험은 끝났어?', '아하, 시험 끝나면 그래도 2달 정도 쉬지 않아?', '나도 다음 학기에 복학할까 고민하고 있어.', '그냥 학교가 그립기도 하고, 다시 다니고 싶었어.', '수강신청을 망하면 다시 휴학해야겠네.', '선생님은 수강신청하면 무조건 성공해?', '와, 나는 항상 한 두개가 안되더라. 이런 곰손.']","['나는 복학할까 고민 중이다.', '나는 학교가 그립다.']"
K2-18235-CL23029-CP23483-07-10-S2.json,"['나는 20대 남자야. 만나서 반가워.', '같은 20대네. 그럼 뭐 하는 사람이야?', '나는 검사야. 반가워~ 안녕!', '아니, 그러면 좋아하는거 있어?', '나는 오전에 동영상 채널만 보는 집돌이야.', '되게 좋게 말해주네. 나는 스릴러를 가끔 봐.', '그렇구나. 그러면 커피는 좀 마셔? 나는 아이스 카페모카를 자주 마셔.', '정말? 업무가 과하긴 하지. 서로 힘내자. 그러면 다음에 연락할게.']","['나는 검사이다.', '나는 오전에 동영상 채널을 본다.', '나는 스릴러 영화를 가끔 본다.', '나는 아이스 카페모카를 자주 마신다.']"
K2-15460-CL20501-CP22326-09-02-S2.json,"['안녕? 1시간 만인가? 오늘 날씨가 좋네.', '응. 이런 날에는 어디론가 놀러가고 싶어.', '근데 혹시 그 소식 들었어?', '요즘 고양이를 키우는 사람들이 늘면서 버려지는 길냥이도 늘었다는 내용이었어.', '응, 장난감처럼 생각하는 것 같아.', '처음에 많이 생각해보고 데려와야 할텐데 말이야.', '곧 내가 좋아하는 프로그램이 할 시간이라 이만 가볼게.', '알겠어. 그럼 다음에 봐.']",['[no_persona]']
K2-24229-CL01713-CP01682-03-05-S2.json,"['안녕, 어제는 위스키 타임 잘 보냈어?', '그러네. 나는 퇴근하고 씻고 나와서 미스터 트롯 보려고 기다리고 있어.', '응, 나는 트로트 음악을 좋아해서 매주 챙겨봐.', '트로트는 뭔가, 가사에 모든것들이 담겨있어서 좋아해.', '말도 안 돼. 어제 기능시험을 봤는데, 정지선을 밟아서 실격했어.', '맞아. 손이 덜덜 떨려서 연습때는 잘하다가 이런 실수를 했어.', '고마워, 이제 미스터 트롯 시작하네. 난 이만 가볼게.']","['나는 트로트 음악을 좋아한다.', '나는 트로트가 가사에 모든 것들이 담겨있어서 좋다.']"
K2-10204-CL20215-CP51780-18-12-S2.json,"['안녕, 나는 20대 남성이야.', '나는 배구를 좋아하는데, 혹시 좋아하는 운동이 있어?', '자전거도 좋지. 혹시 현재 직업이 뭐야? 나는 도배공이야.', '토끼는 귀엽지. 나는 동물을 키우고 싶은데 혼자라서 못 키울 것 같아.', '나는 부모님과 같이 살 때는 동물을 키웠는데, 독립하고 나서는 이제 부산에 살고 있어. 부모님 집에 갈 때마다 겨우 봐.', '같이 있는 것이 좋지만, 가끔은 혼자 있는 것도 좋지.', '나는 그래도 결혼은 기회가 된다면 일찍 하고 싶어.']","['나는 배구를 좋아한다.', '나는 도배공이다.', '나는 동물을 카우지 않는다.', '나는 부산에서 산다.', '나는 가능하면 일찍 결혼하고 싶다.']"
K2-20864-CL22869-CP23319-02-01-S2.json,"['안녕, 나도 20대 남자야. 만나서 반가워.', '나는 대학생이야. 너는 무슨 일 해?', '아, 그렇구나. 여초직업이라 인기가 많겠네.', '아 그러시구나. 그럼 혼자 뭐 취미같은거 있어?', '나는 달리기를 좋아해. 운동을 좋아하거든.', '동아리는 별로 관심 없어. 러닝 동아리 사람들이 별로인거 같아.', '바닐라라떼를 좀 좋아해. 커피 자주 마셔?', '나도 그런데, 라떼가 살이 너무 쪄서 좀 줄여야 할 것 같아.', '응. 그럼 다음에 또 봐. 수고해.']","['나는 대학생이다.', '나는 달리기를 좋아한다.', '나는 러닝 동아리에 관심 없다.', '나는 바닐라라테를 자주 마신다.']"
K5-03355-CL73976-CP20981-04-08-S2.json,"['안녕. 나는 20대 여자야. 나는 오전에 인터넷 쇼핑을 해.', '혹시 학생이야? 아니면 일해?', '아 어학연수 가? 어디로 가?', '정말 멀리 가네. 정말?', '그렇군. 그럼 어학연수 결정은 본인이 한 거 아니야?', '그렇군. 그럴 수 있겠네. 나도 그럴 것 같아.', '그러시겠어. 갈 때 좀 많이 싸가!', '네 그것도 좋아. 나는 이만 자주 하는 드럼 연주 할 시간이라서. 또 연락 할게.']","['나는 인터넷 쇼핑을 오전에 한다.', '나는 드럼 연주를 한다.']"
K2-31910-CL24872-CP22564-15-03-S2.json,"['안녕. 5일만이네. 생선구이는 잘 먹었어?', '좋겠네. 나는 요즘도 느긋하게 지냈어. ', '아, 나는 요새 코로나 바이러스 때문에 해외 여행은 꿈도 못꾸고 있었는데, 어떤 외국에 대해 검색을 해봤어?', '그래? 어떤 사고인지 궁금하네. 알려줄 수 있어?', '요즘 압사 사고가 많이 일어나네. 요즘 해외 바이러스는 어떤 지 난 좀 알아봐야겠어.', '해외에 마버그 바이러스라는 질병의 사망자가 발생했다고 해. 휴, 무슨 바이러스가 이리 많은지.', '마버그 바이러스는 서아프리카 가나에서 발견된 감염성 질병이라고 해.', '대표적으로 몸에 고열과 두통이 있다고 하네.', '그랬으면 좋겠다. 나는 몸이 튼튼한 편이라 다행이네.', '응. 그럼 난 이만 가볼게! 다음에 또 대화하자!']",['나는 몸이 튼튼한 편이라 다행이라 생각한다.']
K2-12965-CL02897-CP01702-18-05-S2.json,"['안녕, 혹시 전업 주부야?', '정말 힘들겠다. 남편은 집안일을 잘 도와주지 않아?', '아, 그렇구나. 고생이 많겠어.', '아이는 몇살이야?', '아 정말? 혹시 어디 몸이 안좋으면 우리 병원에 와. 내가 간호조무사거든.', '아아 네 나는 힘들다고 하셔서 권유드린거였어.', '네 오시면 잘 봐줄게. 그나저나 나는 곧 비행기를 타야하는데 걱정이네.', '네, 나는 비행기 타는게 괴로워. 그 막 이륙했을때 그 간떨어지는 기분이 너무 싫거든.', '나도 이만 일 하러 가볼게. 육아 화이팅이야!']","['나는 간호조무사이다.', '나는 비행기를 타는 게 괴롭다.']"
K2-24527-CL20192-CP22514-13-08-S2.json,"['안녕, 반가워. 난 20대 여자야.', '그렇구나. 나는 지금 속기사로 일하고 있어.', '맞아. 시험도 어렵고, 속기사면 타자속도와 정확성이 다 중요해. 그게 쉽지는 않더라. 지리학과면 지리를 보는 거야?', '아 그럼 지리선생님이신거네? 신기하다. 지리학과는 좋아서 전공으로 한거야?', '흥미가 있었구나. 그랬군. 모르는거 있으면 남자 형제에게 물어보면 되겠네.', '그렇구나. 그러면 얄밉겠네. 그럴때는 형한테 혹시 그것도 몰라? 라고 물어봐.', '장난이야. 혹시 기분 나빠서 가르쳐 줄 수도 있으니까.', '응, 하지만 장난이 통하지 않으면 어려울 수도 있어.', '그렇겠네. 나도 오늘 만나서 즐거웠어. 다음에 봐.']",['나는 속기사이다.']
K2-04519-CL31582-CP32375-06-13-S2.json,"['안녕, 나는 30대 여자고 보석세공사로 일해.', '응, 원래 하려던 것은 아니었는데 가업으로 이어받게 됐어.', '아버지께서 하시던 가게였는데 지금은 그만두시고 내가 일찍 이어받게 됐어. 보석에 관심이 많으신가 봐.', '아무래도 안에 있는 시간이 많지. 그래도 내가 원래도 집에 있는 것을 좋아해서 답답하지는 않아. 전부터 정말 집순이였거든.', '운동에는 소질이 없어서 잘 안 하게 되는 것 같아. 가만히 앉아서 하는 취미가 좋더라. 너는?', '정말 취미로 하는 거라 잘 치지는 못해. 와, 필라테스 하면 몸이 엄청 탄탄하겠다.', '나도 자세 교정을 해야 하는데, 부모님께서는 움직이는 것을 좋아하셔서 나를 데리고 여기저기 다니려고 하셔. 덕분에 가족여행으로 그 먼 스웨덴도 가봤고, 나보다 더 건강하신 것 같아.', '그것도 몇 년 전 일인데, 그때 기억이 새록새록 나네. 오랜만에 부모님께 안부전화 좀 드리러 가야겠어. 다시 연락할게.']","['나는 보석 세공 사이다.', '나는 가업을 이어받았다.', '나는 집에 있는 것을 좋아한다. 나는 집순이다.', '나는 운동에 소질이 없다. 나는 피아노 연주를 가끔 한다.', '나는 가족과 스웨덴에 가봤다.']"
K5-01595-CL72138-CP03238-01-02-S2.json,"['2시간 지났네. 식사는 맛있게 했어?', '응, 햄버거 맛있지. 나는 항상 세트 메뉴로 시켜먹어. 내가 요즘 먹는 것에 관심이 많이 생겨서 음식에 관심을 가지고 공부를 하고 있어.', '고생하네. 설문조사에 따르면 직장인이 가장 많이 찾는 메뉴는 제육덮밥이고, 그 다음이 김치찌개와 된장찌개야. 근데 어떤 일을 하길래 바쁜거야?', '디자이너 일이 쉽지는 않다고 들었어.', '기도를 하면 지금 종교가 있어?', '그렇군. 나는 종교가 있어서 그러는 줄 알았어.', '응, 운동 좋지. 어떤 운동을 하려고 해?', '헬스면 몸이 엄청 좋겠네. 부럽다.']",['나는 요즘 음식에 대해서 관심을 갖고 공부한다.']
K2-14526-CL21784-CP22495-06-08-S2.json,"['안녕? 지금 대화할 수 있어? 일주일 만이네.', '잘됐네. 심심해서 휴대폰 보다가 그쪽이 보이길래 연락했어.', '그건 그렇고 어제 네이바 메인에 뜬 기사 봤어?', '요즘 코로나 때문에 대학생들이 비대면 수업을 했는데 성적이 대면할 때보다 떨어졌대.', '나도 정확히는 모르겠는데 수업을 제대로 듣지 못했겠지?', '나는 이제 공부하러 가봐야겠네. 내가 공부 중인 자격증 시험이 있거든.', '부끄럽네. 그러면 다음에 또 연락해.']",['나는 공부 중인 자격증 시험이 있다.']
K2-08997-CL42202-CP34399-06-05-S2.json,"['응, 나는 잘 지냈어. 잘 지냈어?', '정말? 조카가 고등학생이야?', '요즘 입시는 너무 경쟁이 치열해. 곧 있으면 수능 아니야?', '응, 요즘도 다니고 있어. 건강이 제일 중요한 것 같아.', '아 그렇군. CEO니까 직원들 챙기느라 고생이 많겠어.', '힘들지만 가끔은 보람차서 직업 만족도가 높은 편이야!', '맞아, 나는 일이 바빠서 이만 가봐야 할 것 같아. 대화 즐거웠어.']","['나는 건강이 제일 중요한 것 같다.', '나는 직업 만족도가 높다.']"
K2-03342-CL21974-CP21107-05-08-S2.json,"['안녕. 나는 20대 여성이야.', '나는 안마사 일을 하고 있어. 어떤 직업을 가지고 있어?', '응, 가끔 손님들에게도 스트레칭 하는 법을 알려줘. 혹시 좋아하는 과일이 따로 있어? 나는 사과를 특히 좋아해.', '오호, 내가 귤을 드리고 싶은 상황이네. 귤을 먹으면 일이 좀 풀릴까?', '우리 가족은 엄마, 아빠해서 3명인데, 3명 다 태국식 음식을 좋아해서 자주 시켜먹는 편이야.', '나는 팟타이를 좋아해. 팟타이는 먹어봤어?', '그건 만드는거 마다 다르긴한데 볶음 쌀국수라고 생각하시면 될 것 같아.']","['나는 안마사이다.', '나는 사과를 좋아한다.', '나의 가족은 3명이고 태국 음식을 자주 시켜먹는다.', '나는 팟타이를 좋아한다.']"
